ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
GRPN,"Groupon, Inc.",GRPN.2Q14,3200,3210,2Q14,2014/2F,116.6,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.01,0.01,0.01,-22.57,-43.73,-15.56,0.180,6.62,0.189,6.38,0.158,5.33,-24.541288,19.699812,-1.8461525,16.529274,4.665315,-0.55469275,5.1,5.1,4.4,19.40538141,17.6747214,11.9741822,8.6,9.0,1.76,1.74,0.62488097,2334.47,2573.65,3198.3257,0.027,0.030,0.030,0.000,-41.071,15.034,-1.291,0,0.151171805,0.097917244,0.620601815,0.02,34.45,5.28,-9.209,-31.211,37.00436073,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
GTATQ,GT Advanced Technologies Inc.,GTATQ.2Q14,1300,1315,2Q14,2014/2F,132.0,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.15,-0.14,-0.10,348.19,113.43,9.09,0.423,18.6,0.452,13.74,0.348,16.19,202.01099,-15.132803,-28.66044,15.542185,5.2048326,-0.597018,5.3,5.3,6.0,34.18647265,30.46734467,29.50157552,20.6,21.3,1.55,1.35,0.49721447,733.536,298.967,655.47314,0.023,0.033,0.021,-0.011,186.469,-20.338,-28.063,0,-0.116934039,0.122069318,0.158801591,0.20,50.11,3.03,6.222,57.700,-10.64199439,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
GES,"Guess?, Inc.",GES.2Q14,2400,2440,2Q14,2014/2F,20.6,08/28/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.28,0.29,0.38,-12.99,-13.10,-2.17,1.581,27,1.612,25.17,1.607,26.88,-15.606749,-6.3616037,-6.4312277,17.302692,3.6745071,0.2724409,12.6,4.9,10.1,12.61238975,11.54327535,8.993473381,27.2,28.2,2.04,2.07,0.43115824,2658.6,2569.78,2529.2424,0.059,0.064,0.060,-0.004,-32.909,-10.036,-6.704,1.57114308,0.245904743,0.092617941,0.402393626,-0.03,7.88,3.82,-2.229,-26.681,-4.865628526,8/27/2014,9/2/2014,8/21/2014,8/29/2013,7/31/2014,7/24/2014,5/29/2014
GWRE,"Guidewire Software, Inc.",GWRE.2Q14,3300,3308,2Q14,2014/4F,35.9,09/03/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.29,0.28,0.28,-3.31,-17.14,-17.10,0.555,40.66,0.568,45.05,0.554,36.54,-5.3633633,23.289537,7.313001,15.907537,3.6848068,1.6096592,9.7,4.8,5.6,8.25844055,7.460786811,6.418578133,52.8,52.4,1.29,1.33,0.48795003,232.061,300.649,344.62732,0.014,0.013,0.015,0.003,-21.271,19.605,5.703,0.995382803,0.713992282,0.106912818,0.286646416,-0.05,17.28,-0.82,4.968,4.968,48.50721147,9/2/2014,9/8/2014,8/27/2014,9/4/2013,8/6/2014,7/30/2014,6/4/2014
GPOR,Gulfport Energy Corporation,GPOR.2Q14,2100,2105,2Q14,2014/2F,113.8,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.16,0.19,0.21,33.36,-0.52,-11.77,0.920,62.8,0.991,53.41,1.038,59.38,20.949232,-10.053891,-16.612022,15.533304,2.7583241,-3.0928135,3.1,5.0,4.3,6.708773055,7.317138411,7.66117001,76.6,78.0,1.35,1.33,0.47666338,248.926,262.753,603.16315,0.015,0.019,0.017,-0.001,5.416,-12.812,-13.519,-0.38119668,-0.273648045,-0.083142524,-0.124314818,0.03,43.39,1.78,-17.032,-25.917,142.3062075,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
HRB,"H&R Block, Inc.",HRB.2Q14,3400,3450,2Q14,2014/1F,84.5,09/04/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.41,-0.39,-0.40,20.79,15.43,11.03,2.029,33.52,2.076,33.56,2.033,29.82,19.74852,12.541925,4.450667,15.129828,2.7420044,3.499639,1.5,1.5,1.7,0.861894572,0.859209419,1.255831525,37.5,35.9,1.06,1.06,0.16666667,2905.94,3024.29,3168.032,0.061,0.062,0.068,0.006,4.619,9.800,0.951,0,-0.10104932,0.003125143,-0.313686148,0.00,11.74,-4.33,6.953,4.321,9.019181401,9/3/2014,9/9/2014,8/28/2014,9/5/2013,8/7/2014,7/31/2014,6/5/2014
FUL,H.B. Fuller Company,FUL.2Q14,2200,2240,2Q14,2014/2F,13.7,06/26/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.77,0.79,0.79,27.22,-7.57,-0.37,3.294,48.1,3.376,50.58,3.259,48.99,22.849798,3.2455564,8.797586,18.995453,5.806625,3.6771417,6.1,4.3,5.2,2.608087005,2.714077678,2.193021823,53.7,53.9,1.50,1.56,0.75592893,1886.23,2046.96,2138.0334,0.068,0.067,0.067,0.000,3.854,-2.561,5.120,0.422177578,0.174631446,-0.039052189,0.189266325,-0.06,6.20,0.27,-2.456,-3.038,13.3495597,6/25/2014,7/1/2014,6/19/2014,6/27/2013,5/29/2014,5/22/2014,3/27/2014
HAE,Haemonetics Corporation,HAE.2Q14,2300,2325,2Q14,2014/1F,16.1,07/30/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.33,0.36,0.36,-14.68,-16.26,8.25,1.966,35.28,1.986,35.89,1.915,30.36,-15.86926,18.21475,3.7283301,17.092085,5.255687,1.1320114,9.7,6.8,4.4,6.97507794,6.793983141,5.371576488,35.9,38.2,1.83,1.83,0.57735026,891.99,938.509,927.947,0.056,0.055,0.063,0.008,-32.961,12.959,2.596,0.424441316,1.226400335,0.026655173,0.298515986,0.00,-0.09,6.60,-8.333,-8.333,4.031099003,7/29/2014,8/4/2014,7/23/2014,7/31/2013,7/2/2014,6/25/2014,4/30/2014
HAIN,"Hain Celestial Group, Inc.",HAIN.2Q14,2400,2410,2Q14,2014/4F,50.1,08/20/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.44,0.44,0.44,36.50,-2.25,-2.94,1.862,44.37,1.886,43.405,1.827,45.41,19.56104,-4.415327,0.4512787,20.45883,3.0868769,-1.6986012,7.5,4.3,8.3,7.346696607,6.778908272,8.281056558,51.0,50.7,1.19,1.19,0.4031129,1378.24,1734.68,2147.7813,0.042,0.043,0.040,-0.003,-0.898,-7.502,2.150,0.750040305,-0.091275269,0.083758079,-0.112831007,0.00,17.50,-0.57,-0.098,-0.029,55.83507227,8/19/2014,8/25/2014,8/13/2014,8/21/2013,7/23/2014,7/16/2014,5/21/2014
HK,Halcon Resources Corp,HK.2Q14,2100,2105,2Q14,2014/2F,40.7,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,7.24,7.05,4.56,28.57,88.86,68.36,31.344,1237.6561,35.145,1156.1643,22.506,915.0845,25.81197,26.345085,-3.2670498,16.199993,5.318427,1.3185978,7.3,9.5,7.2,19.7361442,19.72278803,20.29963124,1173.4,896.3,1.71,1.74,0.5378529,247.945,999.506,1217.3812,0.025,0.030,0.025,-0.006,9.612,21.027,-4.586,-0.238093564,0.013684848,0.000677195,-0.027758487,-0.02,1.49,-23.62,2.727,58.824,390.9884047,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
HAL,Halliburton Company,HAL.2Q14,3100,3110,2Q14,2014/2F,435.0,07/21/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.91,0.91,0.91,70.21,39.92,20.58,4.550,71.01,4.630,69.8,4.298,62.92,56.10026,10.934532,3.2391667,15.649629,5.39366,1.8906236,1.7,2.3,1.9,1.332107374,1.271435999,1.3778829,76.3,73.0,1.23,1.23,0.47492573,28503,29402,32331.957,0.064,0.066,0.068,0.002,40.451,5.541,1.349,-0.242730689,-0.099467059,0.04771878,-0.033221638,0.01,9.29,-4.26,0.208,0.331,13.43352279,7/18/2014,7/24/2014,7/14/2014,7/22/2013,6/23/2014,6/16/2014,4/21/2014
HWC,Hancock Whitney Corporation,HWC.2Q14,4800,4810,2Q14,2014/2F,15.0,07/25/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.59,0.59,0.59,17.46,-3.71,-3.63,2.419,35.32,2.426,34.04,2.395,34.14,7.4164033,-0.29290915,-2.1839023,15.935934,5.9188604,0.5394101,5.8,6.1,5.9,3.133955667,3.523784912,3.9898928,36.9,36.1,1.77,1.92,0.48370895,976.199,937.284,896.39185,0.068,0.071,0.070,-0.001,-8.520,-6.212,-2.723,-0.050532278,-0.020180079,-0.110627991,-0.214526348,-0.15,8.27,-2.09,0.067,0.336,-8.175295201,7/24/2014,7/30/2014,7/18/2014,7/26/2013,6/27/2014,6/20/2014,4/25/2014
HBI,Hanesbrands Inc.,HBI.2Q14,2400,2440,2Q14,2014/2F,71.0,07/24/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.37,0.37,0.36,91.44,40.09,28.71,1.327,24.61,1.334,24.025,1.222,18.8575,66.97326,27.40289,10.143269,15.672577,3.9031625,-0.3280878,1.7,3.2,4.1,1.320959785,1.813598755,3.299585158,25.9,20.1,1.38,1.43,0.5063697,4525.72,4627.8,5085.115,0.054,0.056,0.065,0.009,51.301,23.500,10.471,-0.461170981,-0.578456237,-0.271636142,-0.599658829,-0.04,7.80,-22.43,-0.007,3.218,12.36035371,7/23/2014,7/29/2014,7/17/2014,7/25/2013,6/26/2014,6/19/2014,4/24/2014
THG,"Hanover Insurance Group, Inc.",THG.2Q14,4800,4855,2Q14,2014/2F,10.8,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.15,1.22,1.23,29.06,5.76,2.78,5.207,63.15,5.255,61.73,5.109,59.49,13.195062,3.7653327,-2.7874053,16.06388,4.869294,0.556159,1.1,2.9,2.1,0.458327613,0.890387895,0.942203854,69.2,69.0,1.43,1.38,0.5345225,4368.4,4552.7,4775.1,0.082,0.085,0.086,0.001,-2.869,-1.104,-3.344,-0.63062763,-0.488739847,-0.485249501,-0.513557909,0.05,12.10,-0.29,-5.513,-5.969,9.310044868,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
HOG,"Harley-Davidson, Inc.",HOG.2Q14,1400,1405,2Q14,2014/2F,100.5,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.46,1.47,1.47,27.42,0.88,4.86,4.260,69.85,4.281,66.03,4.140,71.87,26.268768,-8.125788,-4.20717,15.075838,4.6806335,1.3637781,6.5,8.6,7.8,5.032994942,4.372369382,4.086530363,75.3,75.0,1.55,1.42,0.49706742,4942.58,5258.29,5761.695,0.061,0.065,0.058,-0.007,11.193,-12.806,-5.571,-0.237785761,-0.163582742,0.151090977,0.231605909,0.14,14.11,-0.51,-0.657,-0.702,16.57261997,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
HAR,"Harman International Industries, Incorporated",HAR.2Q14,1400,1425,2Q14,2014/4F,87.9,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.22,1.20,1.20,98.21,31.25,0.97,5.417,107.43,5.566,108.55,5.264,103.67,74.530045,4.707253,-3.861481,15.533304,2.7583241,-3.0928135,3.4,2.4,2.2,2.46968008,2.508099597,3.018262169,119.0,119.0,1.40,1.40,0.6582806,4364.07,4297.84,5301.0186,0.050,0.051,0.051,0.000,58.997,1.949,-0.769,0.427979615,0.510029522,-0.015318178,-0.181754287,0.00,9.63,0.00,1.458,1.458,21.46960521,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
HRS,Harris Corporation,HRS.2Q14,1300,1320,2Q14,2014/4F,39.9,07/29/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.26,1.28,1.28,53.81,8.51,3.54,4.982,75.75,4.984,73.41,4.983,72.64,33.40354,1.0600328,-2.172172,17.139482,5.4542184,1.5003324,2.9,2.6,3.2,1.255964873,1.062990195,1.491426234,71.6,71.6,2.18,2.14,0.46220815,5451.3,5111.7,4961.3335,0.066,0.068,0.069,0.001,16.264,-4.394,-3.673,0.090440096,-0.091274585,0.181539472,-0.157876639,0.05,-2.47,0.00,-1.486,-1.639,-8.988067067,7/28/2014,8/1/2014,7/22/2014,7/30/2013,7/1/2014,6/24/2014,4/29/2014
HSC,Harsco Corporation,HSC.2Q14,1200,1205,2Q14,2014/2F,14.9,08/07/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.24,0.24,0.26,14.83,-4.99,13.66,1.288,26.63,1.325,25.27,1.190,25.42,5.910361,-0.590086,-8.075661,15.533304,2.7583241,-3.0928135,6.4,1.5,5.0,3.476963406,1.876726214,2.385677909,28.5,28.3,1.60,1.67,0.5477226,3046.01,2896.52,,0.048,0.052,0.047,-0.006,-9.623,-3.348,-4.983,3.141365885,0.28918162,0.852674823,0.457432034,-0.07,12.78,-0.58,-1.370,-5.882,,8/6/2014,8/12/2014,7/31/2014,8/8/2013,7/10/2014,7/3/2014,5/8/2014
HIG,"Hartford Financial Services Group, Inc.",HIG.2Q14,4800,4860,2Q14,2014/2F,116.5,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.67,0.66,0.67,15.82,-1.16,1.53,3.633,35.81,3.640,35.87,3.607,35.86,15.372562,0.027883053,0.11162758,16.199993,5.318427,1.3185978,5.5,3.9,2.8,2.437125189,2.589391857,2.826418629,40.1,40.1,1.35,1.30,0.46169025,26412,13226,17548.4,0.101,0.101,0.101,-0.001,-0.827,-5.291,-1.207,0.410535245,0.996533821,-0.058804027,-0.137733822,0.05,11.71,0.00,0.057,-0.445,-33.55898834,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
HAS,"Hasbro, Inc.",HAS.2Q14,1400,1435,2Q14,2014/2F,56.5,07/21/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.37,0.36,0.35,18.34,-3.56,-4.62,3.357,53.05,3.369,54.16,3.304,55.66,14.721573,-2.6949346,3.7547827,15.649629,5.39366,1.8906236,10.5,12.9,12.1,8.483861656,8.968174758,11.03190521,58.2,57.7,1.75,1.71,0.45226702,4088.98,4082.15,4346.068,0.063,0.062,0.059,-0.003,-0.928,-8.089,1.864,-0.190351067,-0.132680274,-0.054003531,-0.230970399,0.04,7.40,-0.86,2.985,3.355,6.287338163,7/18/2014,7/24/2014,7/14/2014,7/22/2013,6/23/2014,6/16/2014,4/21/2014
HE,"Hawaiian Electric Industries, Inc.",HE.2Q14,4700,4705,2Q14,2014/2F,29.0,08/11/2014,1,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.39,0.37,0.37,0.04,-2.84,-0.39,1.668,25.32,1.678,23.28,1.662,23.76,-9.223307,-2.020198,-5.67261,16.643917,1.9323587,-2.2131205,26.2,22.6,15.8,21.80664073,22.66382569,17.38629458,24.9,25.5,1.94,1.88,0.67810136,3374.99,3238.47,3277.352,0.066,0.072,0.070,-0.002,-25.867,-3.953,-3.459,0.156946625,0.659289962,-0.037821724,0.254243141,0.06,7.03,2.34,2.843,2.843,-2.89298635,8/8/2014,8/14/2014,8/4/2014,8/12/2013,7/14/2014,7/7/2014,5/12/2014
HA,"Hawaiian Holdings, Inc.",HA.2Q14,4600,4610,2Q14,2014/2F,15.4,07/23/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.32,0.34,0.32,124.39,42.37,-1.79,1.487,13.71,1.492,13.39,1.403,14.63,99.857544,-8.475733,-5.704224,16.157282,5.29629,0.98309517,5.5,9.4,5.5,11.49614797,15.88518764,14.36913999,16.5,15.4,1.70,1.65,0.6749486,1962.35,2155.86,2310.27,0.108,0.111,0.096,-0.016,83.700,-13.772,-6.687,-0.418673553,-0.005442287,-0.276297628,-0.199941821,0.05,23.23,-6.73,-7.007,-0.037,17.72976278,7/22/2014,7/28/2014,7/16/2014,7/24/2013,6/25/2014,6/18/2014,4/23/2014
HCA,HCA Healthcare Inc,HCA.2Q14,3350,3360,2Q14,2014/2F,153.8,07/29/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.96,0.92,0.92,56.35,18.17,7.39,4.017,56.38,4.205,61.77,3.894,51.4,43.489384,20.175098,9.2500925,17.139482,5.4542184,1.5003324,0.9,0.8,1.1,1.147260326,0.76516,0.919824292,64.6,58.0,1.19,1.14,0.35546967,33013,34182,36139.637,0.071,0.068,0.076,0.008,26.350,14.721,7.750,0.131366501,-0.173420212,0.499373107,0.247260304,0.05,4.50,-10.22,3.930,3.448,9.470926605,7/28/2014,8/1/2014,7/22/2014,7/30/2013,7/1/2014,6/24/2014,4/29/2014
HCC.1,"HCC Insurance Holdings, Inc.",HCC.1.2Q14,4800,4860,2Q14,2014/2F,14.6,07/30/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.91,0.88,0.87,13.52,6.07,7.58,3.809,48.94,3.833,48.3,3.761,45.94,9.499216,5.1371336,-0.5968332,17.092085,5.255687,1.1320114,3.3,3.2,3.0,1.100450456,0.960103946,0.973084564,51.7,49.5,1.50,1.50,0.52704626,2800,2900,,0.078,0.079,0.082,0.003,-7.593,-0.119,-1.729,0.020261676,0.098536773,0.146178454,0.130888822,0.00,6.97,-4.19,3.965,4.514,,7/29/2014,8/4/2014,7/23/2014,7/31/2013,7/2/2014,6/25/2014,4/30/2014
HCP,"HCP, Inc.",HCP.2Q14,4800,4890,2Q14,2014/2F,98.8,08/05/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.49,0.50,0.50,-8.93,13.93,6.68,2.026,37.670902,2.035,38.699615,1.994,38.20802,-2.7397215,1.2866259,2.5325656,15.542185,5.2048326,-0.597018,3.8,3.8,4.0,2.36649356,2.417272242,2.542152028,37.7,36.5,1.81,1.91,0.5723761,1900.72,2099.87,2074.162,0.054,0.053,0.052,0.000,-18.282,-3.918,3.130,0,-0.031679615,-0.021006604,-0.069098333,-0.10,-2.59,-3.16,-2.140,-1.373,9.125068395,8/4/2014,8/8/2014,7/29/2014,8/6/2013,7/8/2014,7/1/2014,5/6/2014
HDS,"HD Supply Holdings, Inc.",HDS.2Q14,3250,3255,2Q14,2014/2F,39.9,09/09/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.47,0.47,0.46,51.09,18.24,8.57,1.588,28.39,1.715,27.21,1.541,28.6,20.134747,-4.8601446,6.3721657,14.443731,2.5281549,4.3667197,2.7,1.6,2.0,1.621988234,1.308154356,2.094157283,30.7,30.3,1.38,1.41,0.591608,8035,8487,9124.665,0.056,0.063,0.054,-0.009,5.691,-7.388,2.005,0.692174585,0.308043725,0.239905847,-0.225469716,-0.04,12.88,-1.24,-0.077,0.993,13.56148102,9/8/2014,9/12/2014,9/2/2014,9/10/2013,8/12/2014,8/5/2014,6/10/2014
HNT,"Health Net, Inc.",HNT.2Q14,3350,3355,2Q14,2014/2F,33.9,08/06/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.56,0.55,0.57,30.55,40.01,22.14,2.718,41.54,2.790,43.45,2.534,37.41,37.52823,16.14542,0.99953413,16.529274,4.665315,-0.55469275,2.3,2.3,3.6,2.191841694,2.539555764,3.554082409,44.6,37.3,1.62,1.79,0.60024506,11278.1,11053.7,14081.763,0.065,0.064,0.068,0.004,20.999,11.480,1.554,0,-0.372139026,-0.13691925,-0.383289006,-0.18,2.58,-16.35,2.705,-1.008,24.85935574,8/5/2014,8/11/2014,7/30/2014,8/7/2013,7/9/2014,7/2/2014,5/7/2014
HR,Healthcare Realty Trust Incorporated,HR.2Q14,4800,4890,2Q14,2014/2F,13.7,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.08,0.08,0.08,-0.31,19.29,5.26,0.392,25.42,0.400,25.96,0.369,24.75,-1.9945264,4.8888803,3.0567646,16.199993,5.318427,1.3185978,5.9,5.6,5.7,3.362484028,3.15236247,2.621298436,24.8,24.2,2.10,2.10,0.5676462,316.35,336.926,369.34024,0.015,0.015,0.015,0.000,-18.195,-0.430,1.738,0.050319872,0.031322681,0.066655266,0.282755134,0.00,-4.34,-2.68,0.000,0.000,16.75051051,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
HTA,"Healthcare Trust of America, Inc. Class A",HTA.2Q14,4800,4890,2Q14,2014/2F,19.8,07/30/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,,0.06,0.06,7.21,22.36,5.71,0.309,24.08,0.318,24.5,0.286,23.38,9.863019,4.7904253,2.6823163,17.092085,5.255687,1.1320114,1.1,0.7,1.7,1.029128097,0.905364853,0.944114015,25.6,24.2,1.63,1.63,0.51754916,299.644,319.899,369.5085,0.013,0.013,0.012,-0.001,-7.229,-0.465,1.550,0.601690873,-0.317151438,0.136699855,0.090046415,0.00,4.49,-5.47,0.000,0.000,23.31583479,7/29/2014,8/4/2014,7/23/2014,7/31/2013,7/2/2014,6/25/2014,4/30/2014
HPY,"Heartland Payment Systems, Inc.",HPY.2Q14,3200,3205,2Q14,2014/2F,17.1,08/01/2014,5,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.62,0.61,0.61,10.63,-17.32,-0.58,2.561,41.21,2.580,45.7,2.506,39.77,8.216333,14.910734,9.6975565,16.06388,4.869294,0.556159,20.5,28.9,13.3,22.2349736,20.76917166,19.71481852,45.9,45.9,1.78,1.75,0.3919117,543,599,647.5809,0.062,0.056,0.063,0.007,-7.848,10.041,9.141,-0.29026641,0.544303701,0.070575849,0.127830498,0.03,0.49,-0.01,2.715,2.666,19.25983425,7/31/2014,8/6/2014,7/25/2014,8/2/2013,7/4/2014,6/27/2014,5/2/2014
HTWR,"HeartWare International, Inc.",HTWR.2Q14,2300,2325,2Q14,2014/2F,16.9,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,-0.65,-0.75,-0.77,-6.95,-5.75,-5.63,-2.405,88.5,-2.334,90.92,-2.613,94.43,-8.897245,-3.717041,3.341663,16.199993,5.318427,1.3185978,13.8,10.4,8.8,10.85311738,11.59213636,11.12990101,111.8,108.5,1.39,1.50,0.6256864,110.922,207.929,269.77783,-0.027,-0.026,-0.028,-0.002,-25.097,-9.035,2.023,0.323507319,0.566984569,-0.06375175,-0.024868471,-0.11,23.00,-2.95,-13.308,-15.050,143.2139972,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
HL,Hecla Mining Company,HL.2Q14,1100,1120,2Q14,2014/2F,16.9,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.00,0.00,0.00,15.77,12.01,12.38,0.020,3.45,0.025,3.14,0.021,3.03,8.099688,3.630364,-8.187133,16.199993,5.318427,1.3185978,2.4,4.4,4.6,5.805390549,5.427764426,5.611377282,3.7,3.8,1.89,2.00,0.33333334,321.143,382.589,504.5005,0.006,0.008,0.007,-0.001,-8.100,-1.688,-9.506,-0.462083112,-0.477246127,0.06957305,0.034574982,-0.11,16.92,4.18,-88.193,-112.597,57.09528154,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
HEI,HEICO Corporation,HEI.2Q14,1300,1330,2Q14,2014/3F,12.9,08/27/2014,3,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.23,0.23,0.23,28.90,-10.37,-13.66,0.985,26.59328,1.003,26.649601,0.971,27.438084,3.6736727,-2.873677,5.771184,19.999134,3.9111376,0.040555,11.2,7.8,12.9,11.24684176,10.76137729,11.71920412,31.6,31.6,1.46,1.46,0.5575818,897.347,1008.75,1158.65,0.037,0.038,0.035,-0.002,-16.325,-6.785,5.731,0.423123683,-0.13547393,0.045111742,-0.040306693,0.00,18.58,0.00,1.046,-0.082,29.11950449,8/26/2014,9/1/2014,8/20/2014,8/28/2013,7/30/2014,7/23/2014,5/28/2014
HELE,Helen of Troy Limited,HELE.2Q14,1400,1425,2Q14,2014/1F,13.9,07/10/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.93,0.93,0.99,58.01,22.78,-12.42,4.552,60.63,4.556,62.18,4.695,65.96,36.520733,-5.7307425,6.2906027,15.176189,8.230722,2.4361491,3.1,2.6,2.2,3.080883872,3.005269201,1.96746053,86.0,86.0,1.50,1.50,0.70710677,1288.26,1317.15,1350.2,0.075,0.073,0.071,-0.002,21.345,-13.961,3.854,0.192173842,0.428917563,0.025160698,0.565919024,0.00,38.31,0.00,0.000,-5.584,4.808035645,7/9/2014,7/15/2014,7/3/2014,7/11/2013,6/12/2014,6/5/2014,4/10/2014
HLX,"Helix Energy Solutions Group, Inc.",HLX.2Q14,3100,3110,2Q14,2014/2F,18.7,07/22/2014,2,6/30/2014,6/30/2013,12/31/2013,3/31/2014,0.43,0.42,0.42,14.19,13.50,14.49,1.815,26.31,1.827,24.51,1.756,23.1,-1.6135216,6.103897,-3.579855,15.075838,4.6806335,1.3637781,4.3,4.3,3.1,2.69816544,2.735635404,2.966301352,28.8,28.3,1.25,1.21,0.2738613,846.109,876.561,1056.904,0.069,0.075,0.076,0.001,-16.689,1.423,-4.944,-0.002841054,0.371051948,-0.013696987,-0.090394023,0.04,17.64,-1.73,1.028,1.028,24.91345678,7/21/2014,7/25/2014,7/15/2014,7/23/2013,6/24/2014,6/17/2014,4/22/2014
HP,"Helmerich & Payne, Inc.",HP.2Q14,3100,3105,2Q14,2014/3F,113.5,07/31/2014,4,6/30/2014,6/30/2013,12/31/2013,3/31/2014,1.63,1.62,1.61,85.92,38.09,7.95,6.948,116.11,7.135,116.96,6.750,105.53,82.34931,10.831046,1.39575,16.199993,5.318427,1.3185978,5.7,7.0,4.3,5.402356198,5.730497838,5.650843949,114.2,104.9,1.88,1.76,0.57577926,3151.8,3387.61,3708.3464,0.060,0.061,0.064,0.003,66.149,5.513,0.077,-0.174718654,0.345522879,-0.057262327,-0.043973565,0.12,-2.36,-8.13,0.721,1.522,17.65804937,7/30/2014,8/5/2014,7/24/2014,8/1/2013,7/3/2014,6/26/2014,5/1/2014
