ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
OI,"Owens-Illinois, Inc.",OI.3Q15,2200,2235,3Q15,2015/3F,40.1,10/28/2015,3,9/30/2015,0.55,0.58,0.68,2.394,20.72,2.441,23.13,2.404,21.41,-11.942207,8.033621,9.620846,-3.0101478,-4.3025312,3.8896918,2.7,3.4,3.5,2.999686584,4.163497106,4.43536522,25.1,26.8,1.80,1.81,0.41403934,6967,6784,6154.8164,0.116,0.106,0.112,0.007,-8.932,12.336,5.731,-0.209475861,-0.243981336,-0.27952716,-0.323688933,-0.01,8.48,6.61,-4.545,-18.961,-11.65758002,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
BBBY,Bed Bath & Beyond Inc.,BBBY.3Q15,3500,3540,3Q15,2015/2F,133.4,09/25/2015,5,9/30/2015,1.21,1.21,1.21,5.380,57.02,5.400,59.97,5.334,71.11,-6.5667152,-15.665871,-3.0709505,0.6625891,-6.9631042,-0.66292286,6.9,11.0,7.6,12.39459454,10.74219026,8.388868869,72.8,73.6,1.94,1.98,0.6376037,11503.9,11881.1,12254.8,0.094,0.090,0.075,-0.015,-7.229,-8.703,-2.408,-0.37360057,-0.089706778,0.153823778,0.477504862,-0.04,21.39,1.07,-0.026,-0.286,6.527351594,9/24/2015,9/30/2015,9/18/2015,9/26/2014,8/28/2015,8/21/2015,6/26/2015
ACGL,Arch Capital Group Ltd.,ACGL.3Q15,4800,4855,3Q15,2015/3F,33.6,10/29/2015,4,9/30/2015,0.32,0.29,0.29,1.379,24.490002,1.381,25.883335,1.383,24.02,30.656933,7.7574253,8.982468,-3.4476638,-2.8292418,5.8754086,4.3,5.6,4.4,2.758693076,2.320960124,2.332941963,24.5,23.9,1.79,1.78,0.53530335,3351.36,3894.09,3906.225,0.056,0.053,0.058,0.004,34.105,10.587,3.107,-0.230201827,-0.034325357,0.188599945,0.182495373,0.01,-5.53,-2.06,11.739,13.333,16.55641292,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
OCN,Ocwen Financial Corporation,OCN.3Q15,4800,4830,3Q15,2015/3F,23.4,10/29/2015,4,9/30/2015,-0.36,-0.20,0.14,0.205,6.71,0.159,7.27,0.860,11.76,-69.214165,-38.180275,3.7089825,-3.4476638,-2.8292418,5.8754086,14.6,13.0,12.0,29.8125468,35.89080455,31.67142006,9.3,11.1,1.93,1.86,0.4498677,2038.27,2111.32,1761.7667,0.031,0.022,0.073,0.051,-65.767,-35.351,-2.166,0.12592318,0.218879267,-0.169354179,-0.058692451,0.07,28.38,18.75,82.055,-354.260,-13.56558748,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
CRC,California Resources Corp,CRC.3Q15,2100,2105,3Q15,2015/3F,25.0,11/06/2015,5,9/30/2015,-2.81,-2.57,-2.04,-6.758,26,-7.832,40.4,-5.159,40.2,,0.49751997,34.219276,-0.62617064,-0.20252466,6.341243,8.9,6.3,3.2,11.52494261,11.00148504,7.624304534,54.2,79.2,1.94,2.00,0.72648317,,4173,2274.9329,-0.260,-0.194,-0.128,0.066,,0.700,27.878,0.407559499,1.757020644,0.047580628,0.511605755,-0.06,34.08,46.15,9.375,37.868,,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
AVB,"AvalonBay Communities, Inc.",AVB.3Q15,4800,4890,3Q15,2015/3F,120.2,10/27/2015,2,9/30/2015,1.04,1.15,1.04,4.539,174.82,4.481,184.69,4.356,169.89,14.020848,8.711517,8.309877,-4.8960266,-2.9390097,4.3584585,2.4,2.5,4.1,1.551075041,1.485038647,2.105752794,189.0,184.7,1.44,1.48,0.5066228,1505.79,1685.64,1838.7637,0.026,0.024,0.026,0.001,18.917,11.651,3.951,-0.025314376,-0.415369537,0.044467794,-0.26341067,-0.04,2.32,-2.29,-9.594,0.500,22.11289091,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
IQV,IQVIA Holdings Inc,IQV.3Q15,3350,3370,3Q15,2015/3F,59.0,10/28/2015,3,9/30/2015,0.81,0.81,0.81,3.540,69.57,3.566,68.79,3.422,79.1,19.96895,-13.034129,-9.498751,-3.0101478,-4.3025312,3.8896918,4.5,3.7,3.9,3.298763867,3.490585396,4.203126354,83.6,84.3,1.21,1.13,0.51408726,3808.34,4165.82,4356.448,0.051,0.052,0.043,-0.009,22.979,-8.732,-13.388,0.222137571,0.139764352,-0.054953971,-0.21516424,0.08,21.55,0.85,0.087,0.285,14.39230741,10/27/2015,11/2/2015,10/21/2015,10/29/2014,9/30/2015,9/23/2015,7/29/2015
DDS,"Dillard's, Inc. Class A",DDS.3Q15,3500,3515,3Q15,2015/3F,53.0,11/16/2015,1,9/30/2015,1.18,1.28,1.28,8.403,87.39,8.331,87,8.368,96.98,-15.042793,-10.290784,-4.3009577,-0.19964576,-1.4037311,2.784276,10.9,8.8,5.8,14.33781648,12.9378174,9.488258773,94.8,102.7,2.21,2.36,0.3933979,6691.7,6780.2,6842.4,0.096,0.096,0.086,-0.009,-14.843,-8.887,-7.085,0.248852598,0.885776594,0.108209834,0.511111451,-0.14,9.00,8.26,-7.932,-8.052,2.252043576,11/13/2015,11/19/2015,11/9/2015,11/17/2014,10/19/2015,10/12/2015,8/17/2015
SDRLF,Seadrill Ltd.,SDRLF.3Q15,3100,3110,3Q15,2015/3F,106.7,11/24/2015,2,9/30/2015,0.44,0.43,0.48,1.862,5.9,1.690,6,2.058,6.34,-70.25591,-5.3627787,-12.536442,-0.20645857,9.287286,0.7292032,7.1,4.5,3.5,,,,7.5,10.2,2.39,2.35,0.6703261,5282,4997,4448.595,0.316,0.282,0.325,0.043,-70.049,-14.650,-13.266,0.583165803,1.028555481,,,0.04,24.96,35.97,2.508,-7.832,-15.77820901,11/23/2015,11/27/2015,11/17/2015,11/25/2014,10/27/2015,10/20/2015,8/25/2015
STNG,Scorpio Tankers Inc.,STNG.3Q15,4600,4625,3Q15,2015/3F,24.9,11/04/2015,3,9/30/2015,4.74,4.27,3.92,12.704,91.7,13.408,93.7,12.546,106.6,21.531105,-12.101316,2.1810293,-1.1716425,-0.7171631,8.618212,5.2,5.2,2.8,5.101307129,5.72805609,6.032682553,129.1,129.7,1.24,1.14,0.5366672,202.734,335.274,770.0733,0.139,0.143,0.118,-0.025,22.703,-11.384,-6.437,0,0.866898609,-0.109417392,-0.15438827,0.10,37.79,0.46,11.104,21.137,279.8441801,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
POR,Portland General Electric Company,POR.3Q15,4700,4705,3Q15,2015/3F,27.0,10/27/2015,2,9/30/2015,0.48,0.46,0.50,2.300,36.97,2.317,38.68,2.269,34.76,2.1481037,11.277342,8.621168,-4.8960266,-2.9390097,4.3584585,3.8,4.4,5.0,3.488422444,4.433564476,5.445853103,37.1,36.7,1.71,1.77,0.46880722,1810,1900,1961.8267,0.062,0.060,0.065,0.005,7.044,14.216,4.263,-0.138869451,-0.245393788,-0.213178817,-0.359435082,-0.05,-3.99,-1.31,3.637,-4.761,8.38821547,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
KIM,Kimco Realty Corporation,KIM.3Q15,4800,4890,3Q15,2015/3F,85.0,11/05/2015,4,9/30/2015,0.15,0.15,0.16,0.722,24.43,0.700,27.11,0.774,24.82,3.962791,9.226429,10.698247,-0.6691277,-0.04284382,8.338261,3.3,3.3,3.5,3.048354645,3.091641829,2.50699044,27.5,27.0,1.60,1.61,0.4903837,946.673,993.897,1136.2893,0.030,0.026,0.031,0.005,4.632,9.269,2.360,0,-0.052536899,-0.014001358,0.21594187,-0.01,1.44,-1.72,1.349,-4.216,20.02975684,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
BLMN,"Bloomin' Brands, Inc.",BLMN.3Q15,3400,3435,3Q15,2015/3F,37.8,11/03/2015,2,9/30/2015,0.14,0.14,0.14,1.418,18.18,1.421,17.59,1.398,23.3,-12.090069,-24.506432,-4.7644796,-1.4871061,-1.6685367,9.200692,4.1,3.6,4.6,5.4429636,6.298547955,5.207406463,26.4,27.8,1.25,1.25,0.4472136,4129.23,4442.71,4406.329,0.078,0.081,0.060,-0.021,-10.603,-22.838,-13.965,0.139927414,-0.094570548,-0.135838349,0.04523502,0.00,50.00,5.33,0.291,-1.445,6.710670028,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
SEE,Sealed Air Corporation,SEE.3Q15,2200,2235,3Q15,2015/3F,121.8,10/27/2015,2,9/30/2015,0.56,0.58,0.57,2.509,46.88,2.521,49.66,2.364,49.97,35.76492,-0.62037706,2.286303,-4.8960266,-2.9390097,4.3584585,2.4,2.8,3.1,2.723612063,3.299013543,3.733946306,54.1,54.3,1.81,1.71,0.38397384,7690.8,7750.5,7046.003,0.054,0.051,0.047,-0.003,40.661,2.319,-2.072,-0.124274609,-0.233578006,-0.174416222,-0.270580817,0.09,8.96,0.35,-3.156,-2.468,-8.384004265,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
RPAI,"Retail Properties of America, Inc. Class A",RPAI.3Q15,4800,4890,3Q15,2015/3F,13.1,11/04/2015,3,9/30/2015,-0.02,0.03,0.03,0.206,14.09,0.142,15.26,0.126,14.75,-9.475678,3.4576297,8.3037615,-1.1716425,-0.7171631,8.618212,1.6,1.6,3.7,0.707365084,0.763668709,0.941061559,16.5,17.0,2.10,2.10,0.5477226,551.223,600.614,598.2005,0.015,0.009,0.009,-0.001,-8.304,4.175,-0.314,0,-0.577679126,-0.073727815,-0.248332825,0.00,8.13,3.03,-170.279,-183.031,8.522412889,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
KAR,"KAR Auction Services, Inc.",KAR.3Q15,3200,3205,3Q15,2015/3F,39.8,11/05/2015,4,9/30/2015,0.43,0.43,0.43,1.940,35.5,1.967,38.22,1.899,38.99,12.853706,-1.9748688,6.8791986,-0.6691277,-0.04284382,8.338261,0.4,0.4,1.5,0.334682693,0.280016086,0.871602541,43.7,43.7,1.17,1.17,0.32566947,2173.3,2364.5,2574.0334,0.055,0.051,0.049,-0.003,13.523,-1.932,-1.459,0,-0.759666245,0.195226667,-0.616014552,0.00,14.25,0.00,0.496,0.324,18.43893618,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
CVC,Cablevision Systems Corporation Class A,CVC.3Q15,3400,3415,3Q15,2015/3F,169.4,11/04/2015,3,9/30/2015,0.23,0.23,0.23,0.906,32.47,0.914,32.5,0.906,27.6,79.360794,17.753624,0.0923872,-1.1716425,-0.7171631,8.618212,0.7,0.7,9.1,6.694444745,5.917772862,13.98813801,34.2,22.3,2.05,2.10,0.2236068,6232.15,6460.94,6563.848,0.028,0.028,0.033,0.005,80.532,18.471,-8.526,0,-0.92320725,0.13124395,-0.521419882,-0.05,5.23,-34.83,1.157,-0.789,5.322368685,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
MTX,Minerals Technologies Inc.,MTX.3Q15,2200,2240,3Q15,2015/3F,15.5,10/27/2015,2,9/30/2015,1.03,1.03,1.21,4.589,48.16,4.591,59.07,4.927,63.9,-34.96701,-7.5586853,14.2553215,-4.8960266,-2.9390097,4.3584585,3.3,2.0,2.7,2.720331484,2.684406977,1.950755533,73.8,79.0,1.17,1.33,0.4082483,1018.18,1725,1847.1833,0.095,0.078,0.077,-0.001,-30.071,-4.620,9.897,0.612811261,0.224838407,0.01338266,0.394501483,-0.17,24.85,7.12,0.000,-15.375,81.42011236,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
AGN,Allergan plc,AGN.3Q15,2300,2315,3Q15,2015/3F,867.5,11/04/2015,3,9/30/2015,3.18,3.13,4.39,17.102,271.81,16.692,287.2,19.136,336.64,8.503079,-14.68631,5.662048,-1.1716425,-0.7171631,8.618212,1.4,1.4,1.7,1.702030924,1.86116069,1.213523056,357.6,366.8,1.08,1.07,0.18317378,8677.6,13062.3,18117.7,0.063,0.058,0.057,-0.001,9.675,-13.969,-2.956,0,-0.179211722,-0.085500284,0.402553429,0.00,24.53,2.56,1.753,-27.462,108.7869918,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
TRIP,"TripAdvisor, Inc.",TRIP.3Q15,3400,3450,3Q15,2015/3F,136.7,11/06/2015,5,9/30/2015,0.55,0.55,0.56,2.479,63.02,2.497,83.78,2.439,74.32,-7.6985717,12.728739,26.250755,-0.62617064,-0.20252466,6.341243,8.0,9.1,5.6,13.35061233,12.37986366,12.5749906,84.0,85.7,1.84,1.81,0.4916633,944.661,1246,1541.1078,0.039,0.030,0.033,0.003,-7.072,12.931,19.910,-0.124495004,0.427590484,0.078413519,0.061679707,0.03,0.32,1.91,-1.020,-2.831,63.13871325,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
CBL,"CBL & Associates Properties, Inc.",CBL.3Q15,4800,4890,3Q15,2015/3F,21.9,10/29/2015,4,9/30/2015,0.16,0.15,0.10,0.657,13.75,0.670,15.14,0.492,16.07,-26.553375,-5.787176,3.9835215,-3.4476638,-2.8292418,5.8754086,2.5,4.4,3.2,3.072503347,3.489722922,3.739953303,18.1,19.1,1.97,1.97,0.5313113,1053.62,1060.73,1040.272,0.048,0.044,0.031,-0.014,-23.106,-2.958,-1.892,-0.430653059,-0.21414963,-0.119556648,-0.178464783,0.00,19.49,5.78,5.977,58.025,-1.266870409,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
CVS,CVS Health Corporation,CVS.3Q15,3500,3510,3Q15,2015/3F,496.9,10/30/2015,5,9/30/2015,1.29,1.29,1.37,5.759,96.48,5.836,103.95,5.610,112.47,15.324556,-7.575357,5.4152727,-3.2268822,-1.6364574,7.051623,3.7,2.5,3.4,1.624458687,1.742220087,1.066441721,119.3,116.0,1.13,1.13,0.33339742,126761,139367,150416.2,0.060,0.056,0.050,-0.006,18.551,-5.939,-1.636,0.48286302,0.078976852,-0.067592723,0.523251252,0.00,14.73,-2.77,0.165,-5.405,18.66126017,10/29/2015,11/4/2015,10/23/2015,10/31/2014,10/2/2015,9/25/2015,7/31/2015
PCAR,PACCAR Inc,PCAR.3Q15,1200,1220,3Q15,2015/3F,139.4,10/27/2015,2,9/30/2015,1.17,1.16,1.16,4.716,52.17,4.584,53.02,4.756,64.8,-17.061161,-18.179018,-3.6700606,-4.8960266,-2.9390097,4.3584585,7.3,7.2,11.1,5.57288951,5.625757027,4.877580541,63.6,71.6,1.70,1.56,0.5329736,15948.9,18997,19703.7,0.090,0.086,0.073,-0.013,-12.165,-15.240,-8.029,0.019003937,-0.342041241,-0.009397405,0.142552022,0.14,20.02,12.54,0.338,0.260,23.54268946,10/26/2015,10/30/2015,10/20/2015,10/28/2014,9/29/2015,9/22/2015,7/28/2015
TDY,Teledyne Technologies Incorporated,TDY.3Q15,1300,1330,3Q15,2015/3F,18.3,10/29/2015,4,9/30/2015,1.31,1.47,1.48,5.902,90.3,5.397,86.5,5.846,103.7,-12.389994,-16.586304,-6.1211166,-3.4476638,-2.8292418,5.8754086,4.9,6.5,5.6,2.968494159,3.581727625,3.650251451,98.8,110.5,1.86,1.71,0.6267832,2338.6,2394,2311.7085,0.065,0.062,0.056,-0.006,-8.942,-13.757,-11.997,-0.24260125,-0.123690409,-0.171211642,-0.186769953,0.14,14.22,11.84,-10.798,-11.315,-1.149897374,10/28/2015,11/3/2015,10/22/2015,10/30/2014,10/1/2015,9/24/2015,7/30/2015
BKH,Black Hills Corporation,BKH.3Q15,4700,4705,3Q15,2015/3F,12.7,11/04/2015,3,9/30/2015,0.60,0.59,0.57,3.028,41.34,3.041,45.78,2.985,41.11,-25.05719,11.359763,10.740196,-1.1716425,-0.7171631,8.618212,4.6,4.6,3.6,2.784006474,2.922346397,2.880813915,48.5,50.7,2.00,2.00,0,1275.9,1393.6,1572.45,0.073,0.066,0.073,0.006,-23.886,12.077,2.122,0,0.268402689,-0.047338647,-0.033604198,0.00,5.94,4.47,1.695,5.263,23.24241712,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
HLF,Herbalife Nutrition Ltd.,HLF.3Q15,3250,3260,3Q15,2015/3F,71.1,11/04/2015,3,9/30/2015,0.51,0.53,0.50,2.560,27.25,2.544,27.345,2.389,24.55,35.72148,11.384928,0.34861565,-1.1716425,-0.7171631,8.618212,22.7,22.7,19.0,28.04569758,27.87372969,27.45944938,35.8,32.1,1.50,1.50,0.5477226,4825.3,4958.6,4523.3,0.094,0.093,0.097,0.004,36.893,12.102,-8.270,0,0.192672508,0.006169533,0.021349598,0.00,30.74,-10.14,-3.066,2.137,-6.258678217,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
HPP,"Hudson Pacific Properties, Inc.",HPP.3Q15,4800,4890,3Q15,2015/3F,17.9,11/06/2015,5,9/30/2015,-0.08,-0.08,0.03,0.064,28.79,0.079,28.57,0.128,31.02,6.7314625,-7.898134,-1.9560754,-0.62617064,-0.20252466,6.341243,1.5,4.5,2.1,2.145332516,2.829266415,1.651942296,35.3,35.4,1.33,1.33,0.5,205.558,253.415,531.532,0.002,0.003,0.004,0.001,7.358,-7.696,-8.297,-0.658776323,-0.266710038,-0.241735418,0.298672794,0.00,23.38,0.35,0.000,-400.000,158.5800601,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
MFA,"MFA Financial, Inc.",MFA.3Q15,4800,4890,3Q15,2015/3F,16.3,11/04/2015,3,9/30/2015,0.19,0.20,0.20,0.788,6.81,0.787,6.96,0.790,7.47,-13.663853,-6.8273067,2.202642,-1.1716425,-0.7171631,8.618212,4.1,4.1,5.7,3.407863149,3.380436531,2.686717368,8.1,8.1,1.64,1.70,0.504525,318.927,304.009,348.356,0.116,0.113,0.106,-0.007,-12.492,-6.110,-6.416,0,-0.292043287,0.008113336,0.268411479,-0.06,16.02,0.10,-5.000,-6.173,9.227503473,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
AAWW,"Atlas Air Worldwide Holdings, Inc.",AAWW.3Q15,4600,4605,3Q15,2015/3F,22.0,11/05/2015,4,9/30/2015,1.23,1.22,1.24,4.896,34.56,4.860,40.99,5.018,46.59,-0.14670491,-12.019741,17.181253,-0.6691277,-0.04284382,8.338261,6.7,6.7,4.7,8.702255364,9.446042721,15.06428936,56.0,59.6,1.70,1.64,0.8232726,1656.9,1799.19,1858.488,0.142,0.119,0.108,-0.011,0.522,-11.977,8.843,0,0.426299758,-0.07874063,-0.42232553,0.06,36.62,6.49,0.859,-0.202,12.16657614,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
CLGX,"CoreLogic, Inc.",CLGX.3Q15,3300,3305,3Q15,2015/3F,21.0,10/22/2015,4,9/30/2015,0.47,0.46,0.49,1.986,37.23,1.995,40.21,1.917,41.05,21.79656,-2.046287,4.932153,-0.64062476,-3.7244916,1.5040159,2.6,1.4,0.5,0.949221371,1.026648399,0.973457863,42.6,42.6,1.50,1.46,0.6454972,1330.63,1405.04,1497.6025,0.053,0.050,0.047,-0.003,22.437,1.678,3.428,0.82803033,3.922091453,-0.075417278,-0.02489732,0.04,5.82,0.14,1.791,-4.329,12.54837934,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
STAR,iStar Inc.,STAR.3Q15,4800,4890,3Q15,2015/3F,10.6,11/03/2015,2,9/30/2015,0.13,0.04,0.04,0.644,12.58,1.027,12.71,0.437,12.98,-10.344828,-2.0801187,2.088356,-1.4871061,-1.6685367,9.200692,10.0,13.5,20.1,13.47531207,14.07052601,11.21814235,17.0,17.5,1.00,1.00,0,390.79,462.028,462.9,0.051,0.081,0.034,-0.047,-8.858,-0.412,-7.112,-0.264478935,-0.505264005,-0.042302181,0.201207085,0.00,33.75,2.94,225.000,225.000,18.45236572,11/2/2015,11/6/2015,10/27/2015,11/4/2014,10/6/2015,9/29/2015,8/4/2015
KHC,Kraft Heinz Company,KHC.3Q15,2400,2405,3Q15,2015/3F,323.4,11/06/2015,5,9/30/2015,0.63,0.63,0.70,3.112,70.58,3.178,77.97,3.093,78.46,28.546738,-0.6245196,9.186387,-0.62617064,-0.20252466,6.341243,4.4,3.5,3.0,1.22486812,1.467979955,1.522333926,79.9,81.4,1.57,1.67,0.6229729,18218,18205,28061.7,0.044,0.041,0.039,-0.001,29.173,-0.422,2.845,0.256674406,0.457247985,-0.165609778,-0.195401154,-0.10,2.51,1.88,-0.492,-11.213,54.03282468,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
CBSH,"Commerce Bancshares, Inc.",CBSH.3Q15,4800,4810,3Q15,2015/3F,25.6,10/14/2015,3,9/30/2015,0.58,0.58,0.58,2.399,37.482327,2.395,38.19808,2.370,39.432133,14.788139,-3.1295657,5.5707097,7.503271,-5.3605914,2.635026,7.3,7.0,8.3,5.33236729,4.896323123,6.19322157,38.5,119.4,2.10,2.00,0.31622776,1037.75,1056.18,1115.1675,0.064,0.063,0.060,-0.003,7.285,2.231,2.936,0.037777294,-0.12575965,0.089055431,-0.138999432,0.10,0.75,210.37,-0.363,-0.363,7.460130089,10/13/2015,10/19/2015,10/7/2015,10/15/2014,9/16/2015,9/9/2015,7/15/2015
MSI,"Motorola Solutions, Inc.",MSI.3Q15,1300,1330,3Q15,2015/3F,137.1,11/04/2015,3,9/30/2015,0.72,0.73,0.73,3.747,68.38,3.769,70.37,3.618,64.04,8.268702,9.884453,2.9102206,-1.1716425,-0.7171631,8.618212,5.4,5.4,4.7,5.238882988,5.920111711,2.031798529,61.3,60.2,2.00,1.87,0.6846532,8696,5881,5813.0225,0.055,0.054,0.056,0.003,9.440,10.602,-5.708,0,0.139366565,-0.115070248,1.578446097,0.13,-12.93,-1.71,-0.888,-1.340,-33.15291513,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
HUM,Humana Inc.,HUM.3Q15,3350,3355,3Q15,2015/3F,281.4,11/06/2015,5,9/30/2015,2.12,2.14,2.15,8.892,179,9.010,178.63,8.680,184.06,38.642967,-2.95012,-2.6592493,-0.62617064,-0.20252466,6.341243,1.5,2.8,1.7,1.715232734,1.927601762,1.606612395,208.6,205.1,1.67,1.71,0.48507124,41307.92,48376.93,54778.39,0.050,0.050,0.047,-0.003,39.269,-2.748,-9.000,-0.478563842,-0.151257382,-0.110172667,0.067608304,-0.04,16.78,-1.69,-0.790,-1.202,32.6098966,11/5/2015,11/11/2015,10/30/2015,11/7/2014,10/9/2015,10/2/2015,8/7/2015
VSTO,Vista Outdoor Inc,VSTO.3Q15,1400,1435,3Q15,2015/2F,13.3,11/12/2015,4,9/30/2015,0.54,0.52,0.52,2.449,44.43,2.512,46.04,2.343,47.71,,-3.5003126,4.6601534,-0.62232614,0.5861044,4.0400863,10.5,7.5,9.5,4.369676752,4.371995907,3.862560805,55.0,53.3,1.33,1.30,0.5,,2083.41,2219.325,0.055,0.055,0.049,-0.005,,-4.086,0.620,0.404030095,0.098912623,-0.000530457,0.131290088,0.03,19.46,-3.03,3.883,2.392,,11/11/2015,11/17/2015,11/5/2015,11/13/2014,10/15/2015,10/8/2015,8/13/2015
SYMC,Symantec Corporation,SYMC.3Q15,3300,3310,3Q15,2015/2F,101.7,11/05/2015,4,9/30/2015,0.42,0.42,0.45,1.911,19.47,1.925,20.49,1.918,22.35,-16.074986,-8.322149,6.0010314,-0.6691277,-0.04284382,8.338261,1.4,1.4,2.7,1.002029359,1.180707336,1.080266914,24.0,25.4,1.89,1.91,0.42248625,6676,6538,6130.1543,0.098,0.094,0.086,-0.008,-15.406,-8.279,-2.337,0,-0.461974597,-0.151331301,-0.072424282,-0.03,16.91,5.95,0.845,-7.118,-8.176238766,11/4/2015,11/10/2015,10/29/2015,11/6/2014,10/8/2015,10/1/2015,8/6/2015
UAA,"Under Armour, Inc. Class A",UAA.3Q15,2400,2440,3Q15,2015/3F,140.7,10/22/2015,4,9/30/2015,0.23,0.23,0.23,0.691,49.994183,0.698,51.394104,0.659,49.555096,58.82813,3.7110329,-4.4284344,-0.64062476,-3.7244916,1.5040159,4.2,3.3,8.3,9.651912632,8.110130863,8.324301739,54.8,49.9,1.50,1.50,0.54232615,2332.05,3084.37,3874.1555,0.014,0.014,0.013,0.000,59.469,7.436,-5.932,0.26319664,-0.494563957,0.190105659,0.159486157,0.00,6.58,-8.86,0.388,-0.214,66.12660535,10/21/2015,10/27/2015,10/15/2015,10/23/2014,9/24/2015,9/17/2015,7/23/2015
INFO,IHS Markit Ltd.,INFO.3Q15,3200,3220,3Q15,2015/3F,13.1,11/10/2015,2,9/30/2015,0.36,0.37,0.37,1.554,29,1.552,30.58,1.495,27.05,23.463451,13.049912,3.0670762,-1.6042769,0.95227957,6.3486695,1.2,0.5,0.9,0.31734195,0.142134452,0.212367037,30.2,28.9,1.64,1.64,0.504525,947.9,1065.1,1109.102,0.054,0.051,0.055,0.005,25.068,12.098,-3.282,1.282394526,0.365595239,1.232688458,0.494308882,0.00,-1.21,-4.36,-2.395,-1.373,17.00622429,11/9/2015,11/13/2015,11/3/2015,11/11/2014,10/13/2015,10/6/2015,8/11/2015
CHK,Chesapeake Energy Corporation,CHK.3Q15,2100,2105,3Q15,2015/3F,184.3,11/04/2015,3,9/30/2015,-0.14,-0.15,-0.11,-0.416,7.33,-0.509,6.97,-0.257,7.03,-59.797894,-0.8534908,-4.9113274,-1.1716425,-0.7171631,8.618212,12.6,12.6,8.2,33.83534512,34.27016229,30.66061222,9.5,12.9,2.03,2.01,0.59338087,17506,20951,11677.208,-0.057,-0.073,-0.037,0.036,-58.626,-0.136,-13.530,0,0.543597056,-0.012687923,0.103544341,0.01,35.79,36.60,-6.125,24.598,-33.2959671,11/3/2015,11/9/2015,10/28/2015,11/5/2014,10/7/2015,9/30/2015,8/5/2015
