ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
MRC,MRC Global Inc.,MRC.4Q15,3250,3255,4Q15,2015/4F,24.3,02/23/2016,2,12/31/2015,0.04,0.03,0.04,0.319,12.9,0.285,9.15,0.388,14.39,-22.852755,-36.41418,-7.0122004,-10.493869,-9.562481,0.8795619,2.2,7.0,6.5,5.514651375,8.788046304,8.968010712,15.5,17.1,1.53,1.50,0.48057505,5230.79,5933.21,4514.8286,0.025,0.031,0.027,-0.004,-12.359,-26.852,-7.892,-0.693072453,-0.670567639,-0.372482667,-0.385075291,0.03,69.40,10.60,9.073,-2.405,-13.68744301,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
BDC,Belden Inc.,BDC.4Q15,1200,1235,4Q15,2015/4F,15.1,02/09/2016,2,12/31/2015,1.49,1.48,1.49,5.282,47.68,5.350,39.56,5.289,63.7,-50.87018,-37.89639,-11.75552,-6.794369,-8.91698,-5.734104,5.4,7.5,8.8,3.415016803,5.935439814,5.905268717,75.7,78.0,1.17,1.17,0.4082483,2069.19,2308.26,2360.7466,0.111,0.135,0.083,-0.052,-44.076,-28.979,-6.021,-0.281293408,-0.381091304,-0.424639637,-0.421700016,0.00,91.35,3.04,0.562,-0.223,14.09037353,2/8/2016,2/12/2016,2/2/2016,2/10/2015,1/12/2016,1/5/2016,11/10/2015
TWOU,"2U, Inc.",TWOU.4Q15,3300,3310,4Q15,2015/4F,29.0,02/26/2016,5,12/31/2015,-0.03,-0.02,-0.03,-0.245,27.98,-0.223,18.28,-0.256,23.45,9.253252,-22.046906,-13.241571,-8.27384,-8.601767,0.6387472,16.5,14.7,7.4,28.37734433,28.13037924,29.35540778,38.6,39.2,1.05,1.05,0.15811388,83.118,110.239,148.9628,-0.009,-0.012,-0.011,0.001,17.527,-13.445,-13.880,0.118221402,1.211459634,0.008779302,-0.033317999,0.00,111.16,1.55,4.167,-3.846,79.2184605,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
RSPP,"RSP Permian, Inc.",RSPP.4Q15,2100,2105,4Q15,2015/4F,51.2,02/25/2016,4,12/31/2015,0.06,0.06,0.08,0.152,24.39,-0.186,20.18,0.268,29.1,-17.602861,-30.652922,-1.6089737,-10.830534,-8.53076,2.704668,4.6,7.3,5.8,12.66845402,11.77836646,11.41468965,28.4,32.7,1.31,1.38,0.45348117,194.3184,292.852,374.29623,0.006,-0.009,0.009,0.018,-6.772,-22.122,-4.314,-0.37215483,-0.202917128,0.075569696,0.109837798,-0.06,40.90,14.84,-8.358,-32.680,92.62006583,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
INT,World Fuel Services Corporation,INT.4Q15,3250,3255,4Q15,2015/4F,15.9,02/11/2016,4,12/31/2015,,0.74,0.74,3.080,38.46,3.096,39.32,3.021,43.08,-24.96112,-8.72795,4.6301126,-8.552128,-6.573039,-1.4515817,4.9,7.8,5.8,3.624824854,4.605339514,4.259074801,45.0,45.0,1.92,1.92,0.49159604,41561.9,43386.3,,0.080,0.079,0.070,-0.009,-16.409,-2.155,6.082,-0.370586407,-0.152183016,-0.212908225,-0.148917306,0.00,14.45,0.00,0.000,0.000,,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
MTZ,"MasTec, Inc.",MTZ.4Q15,3100,3115,4Q15,2015/4F,23.5,02/26/2016,5,12/31/2015,0.12,0.12,0.12,1.387,17.38,1.384,14.39,1.308,19.47,-30.040783,-26.091421,3.0064464,-8.27384,-8.601767,0.6387472,6.6,9.7,4.6,11.12606981,10.62864494,9.971893809,21.5,22.6,1.23,1.25,0.438529,4324.78,4614.84,4137.693,0.080,0.096,0.067,-0.029,-21.767,-17.490,2.368,-0.316960249,0.42922623,0.046800403,0.115742909,-0.02,49.70,4.87,6.284,-0.625,-4.32593103,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
JOY,Joy Global Inc.,JOY.4Q15,1200,1220,4Q15,2016/1F,79.0,03/03/2016,4,12/31/2015,-0.12,-0.12,0.13,0.364,12.61,0.323,11.83,1.174,13.43,-71.23185,-11.913628,24.39537,-9.272456,-5.0448475,3.2161832,4.2,4.7,6.9,21.89638215,26.50212929,21.00467465,13.2,20.8,1.85,1.90,0.6164267,3778.31,3172.14,2493.0442,0.029,0.027,0.087,0.060,-61.959,-6.869,21.179,-0.118220822,-0.398434439,-0.173787815,0.042452812,-0.04,11.79,57.47,2.911,-192.763,-34.01694938,3/2/2016,3/8/2016,2/25/2016,3/5/2015,2/4/2016,1/28/2016,12/3/2015
HLF,Herbalife Nutrition Ltd.,HLF.4Q15,3250,3260,4Q15,2015/4F,56.9,02/26/2016,5,12/31/2015,0.48,0.50,0.48,2.379,26.81,2.366,23.875,2.391,28.99,49.01644,-17.644012,3.332615,-8.27384,-8.601767,0.6387472,13.7,34.2,22.6,25.47683021,26.29797364,27.78060835,36.3,34.3,1.60,1.50,0.5477226,4825.3,4958.6,4434.3335,0.089,0.099,0.082,-0.017,57.290,-9.042,2.694,-0.598206257,-0.391591135,-0.031224589,-0.082927562,0.10,52.18,-5.73,-3.731,0.572,-8.102428865,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
HTZ,"Hertz Global Holdings, Inc.",HTZ.4Q15,4800,4830,4Q15,2015/4F,111.3,03/01/2016,2,12/31/2015,0.14,0.28,0.27,5.733,56.990707,5.807,34.602936,5.582,61.996918,-65.23404,-44.18604,-15.459866,-10.204327,-8.923984,0.9801626,2.5,5.9,3.1,0.095240914,0.104307937,0.088280539,94.1,112.5,1.44,1.44,0.72648317,10771.9,11018,10638.214,0.101,0.168,0.090,-0.078,-55.030,-35.262,-16.440,-0.570124479,-0.177337559,-0.086925532,0.078843814,0.00,171.83,19.60,-51.188,-50.192,-1.241062394,2/29/2016,3/4/2016,2/23/2016,3/3/2015,2/2/2016,1/26/2016,12/1/2015
CENX,Century Aluminum Company,CENX.4Q15,1100,1115,4Q15,2015/4F,13.3,02/19/2016,5,12/31/2015,-0.63,-0.63,-0.52,-1.402,4.42,-1.423,4.51,-1.128,3.53,-83.88989,27.762043,47.86886,-10.168457,-10.996294,-0.8376479,5.4,7.3,3.8,29.42657079,31.60586572,36.81146106,4.0,4.5,2.00,2.00,0.6324555,1454.31,1931.04,1926.57,-0.317,-0.316,-0.319,-0.004,-73.721,38.758,48.707,-0.260304346,0.407847368,-0.06895223,-0.200613886,0.00,-11.31,12.50,-0.111,20.387,32.47313159,2/18/2016,2/24/2016,2/12/2016,2/20/2015,1/22/2016,1/15/2016,11/20/2015
MYCC,"ClubCorp Holdings, Inc.",MYCC.4Q15,3400,3430,4Q15,2015/4F,10.8,02/25/2016,4,12/31/2015,0.17,0.18,0.19,0.443,18.27,0.413,10.74,0.446,18.08,-34.423508,-40.597343,-17.827087,-10.830534,-8.53076,2.704668,3.1,10.4,2.7,5.220320858,5.671221215,4.462655836,22.5,27.9,1.25,1.09,0.62158155,815.08,884.155,1052.8066,0.024,0.038,0.025,-0.014,-23.593,-32.067,-20.532,-0.697724535,0.186375173,-0.079506748,0.16977895,0.16,109.07,24.25,-6.131,-12.077,29.16604505,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
VSAT,"ViaSat, Inc.",VSAT.4Q15,1300,1320,4Q15,2015/3F,13.8,02/10/2016,3,12/31/2015,0.37,0.40,0.41,1.794,61.01,1.816,59.41,1.761,62.45,3.0434012,-4.867893,0.7290602,-9.134936,-8.131897,-3.9984763,29.3,32.5,29.7,13.64970955,13.1637118,12.48034276,66.6,66.6,1.88,2.00,0.6408699,1351.46,1382.53,1438.625,0.029,0.031,0.028,-0.002,12.178,3.264,4.728,-0.099855526,-0.013870447,0.036919508,0.093696689,-0.13,12.10,0.00,-8.688,-10.652,6.449691445,2/9/2016,2/15/2016,2/3/2016,2/11/2015,1/13/2016,1/6/2016,11/11/2015
ZOES,"Zoe's Kitchen, Inc.",ZOES.4Q15,3400,3435,4Q15,2015/4F,12.8,02/26/2016,5,12/31/2015,-0.05,-0.06,-0.06,0.131,27.98,0.152,27.62,0.125,33.93,-19.032352,-18.597109,4.6212196,-8.27384,-8.601767,0.6387472,11.1,12.7,15.9,25.4200903,41.52822623,30.98225909,35.8,37.9,1.75,1.65,0.6346478,116.395164,171.733,224.43343,0.005,0.006,0.004,-0.002,-10.759,-9.995,3.982,-0.11959804,-0.300141773,-0.387884034,-0.179527541,0.10,29.54,5.90,-14.974,-9.091,92.82023607,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
BSFT,"BroadSoft, Inc.",BSFT.4Q15,3300,3308,4Q15,2015/4F,12.3,02/29/2016,1,12/31/2015,0.66,0.67,0.67,1.936,35.36,2.010,30.21,1.906,40.03,2.8122187,-24.531603,-11.537343,-8.893752,-6.8646073,3.747046,10.7,11.0,8.2,12.4142435,11.7370258,11.65447259,42.1,41.7,1.22,1.33,0.44095856,178.493,216.857,271.071,0.055,0.067,0.048,-0.019,11.706,-17.667,-15.284,-0.03138427,0.294630074,0.057699259,0.065191359,-0.11,39.50,-1.02,-1.652,-2.239,51.86645975,2/26/2016,3/3/2016,2/22/2016,3/2/2015,2/1/2016,1/25/2016,11/30/2015
NFX,Newfield Exploration Company,NFX.4Q15,2100,2105,4Q15,2015/4F,125.6,02/25/2016,4,12/31/2015,0.03,0.03,0.12,0.547,32.56,-0.335,22.6,0.787,38.66,-17.916662,-41.54164,-10.77773,-10.830534,-8.53076,2.704668,1.6,2.8,2.9,5.058123509,6.399475337,4.332356321,37.4,45.5,1.29,1.33,0.45121887,2680,2288,1662.4965,0.017,-0.015,0.020,0.035,-7.086,-33.011,-13.482,-0.407509818,-0.437898655,-0.209603406,0.167522506,-0.04,65.62,21.56,-25.310,-78.133,-37.96654851,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
TPR,"Tapestry, Inc.",TPR.4Q15,3500,3525,4Q15,2016/2F,140.5,01/26/2016,2,12/31/2015,0.66,0.66,0.67,1.992,32.73,2.001,31.16,1.951,31.65,-10.252923,-1.548183,-5.661517,1.9494414,-9.191793,-7.9595623,3.9,4.1,8.1,6.306558352,5.954661075,6.976844591,37.4,37.0,1.62,1.68,0.545212,4806.22,4191.6,4456.432,0.061,0.064,0.062,-0.003,-12.202,7.644,2.298,-0.058133804,-0.517180833,0.059096105,-0.096072978,-0.06,19.95,-1.00,-0.364,-1.310,-7.277819159,1/25/2016,1/29/2016,1/19/2016,1/27/2015,12/29/2015,12/22/2015,10/27/2015
KND,"Kindred Healthcare, Inc.",KND.4Q15,3350,3360,4Q15,2015/4F,17.9,02/26/2016,5,12/31/2015,0.22,0.24,0.27,1.038,11.91,1.015,8.96,1.259,13.01,-54.47691,-31.129902,-7.6288643,-8.27384,-8.601767,0.6387472,7.4,5.6,4.4,9.912679226,9.854231581,5.768903077,14.9,17.0,1.79,1.68,0.49810246,4900.51,5027.59,7085.7173,0.087,0.113,0.097,-0.016,-46.203,-22.528,-8.268,0.319698636,0.684252301,0.005931223,0.718295332,0.11,66.02,14.08,-9.208,-16.822,44.5914262,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
COLM,Columbia Sportswear Company,COLM.4Q15,2400,2440,4Q15,2015/4F,18.7,02/12/2016,5,12/31/2015,0.75,0.78,0.83,2.642,48.76,2.566,48.87,2.644,49.08,-10.582524,-0.4278779,5.573559,-10.832018,-7.3210716,-2.2102594,5.4,5.7,3.2,12.00866977,9.140831582,4.357371924,58.6,68.2,1.62,1.65,0.60024506,1684.99,2100.59,2310.4038,0.054,0.053,0.054,0.001,0.249,6.893,7.784,-0.048750295,0.693449203,0.313739309,1.755943256,-0.03,19.83,16.46,-4.304,-9.861,37.11676627,2/11/2016,2/17/2016,2/5/2016,2/13/2015,1/15/2016,1/8/2016,11/13/2015
GNRC,Generac Holdings Inc.,GNRC.4Q15,1200,1235,4Q15,2015/4F,26.5,02/16/2016,2,12/31/2015,0.87,0.88,0.89,3.013,29.77,3.029,27.92,2.981,30.31,-45.60144,-7.885182,-7.549673,-10.982079,-9.907663,-4.450136,11.1,23.2,10.6,18.03736659,20.20849523,22.36161101,34.8,35.8,1.75,1.72,0.4249183,1485.76,1460.91,1309.426,0.101,0.109,0.098,-0.010,-34.619,2.022,-3.100,-0.520265284,0.047288531,-0.107436433,-0.193378036,0.03,24.76,2.87,-0.380,-2.148,-11.86826944,2/15/2016,2/19/2016,2/9/2016,2/17/2015,1/19/2016,1/12/2016,11/17/2015
ATI,Allegheny Technologies Incorporated,ATI.4Q15,1100,1105,4Q15,2015/4F,33.2,01/26/2016,2,12/31/2015,-0.36,-0.34,-0.33,0.173,11.25,0.017,7.62,0.314,13.49,-60.394264,-43.513714,-36.12741,1.9494414,-9.191793,-7.9595623,5.0,6.3,6.9,13.00276676,11.14884084,11.28345802,20.0,22.6,1.64,1.70,0.7103136,4043.5,4223.4,3806.3372,0.015,0.002,0.023,0.021,-62.344,-34.322,-28.168,-0.203442337,-0.275715192,0.16628867,0.152374275,-0.06,162.47,12.86,4.544,8.979,-5.865285025,1/25/2016,1/29/2016,1/19/2016,1/27/2015,12/29/2015,12/22/2015,10/27/2015
RRC,Range Resources Corporation,RRC.4Q15,2100,2105,4Q15,2015/4F,160.4,02/26/2016,5,12/31/2015,0.09,0.08,0.08,-0.423,24.61,-0.657,23.74,-0.254,28.5,-40.331047,-16.701757,-10.415095,-8.27384,-8.601767,0.6387472,3.8,3.5,4.4,17.17325209,15.78015318,14.14518425,36.6,48.8,1.40,1.34,0.4772252,1862.71,1911.98,1628.9447,-0.017,-0.028,-0.009,0.019,-32.057,-8.100,-11.054,0.079991851,-0.129830994,0.088281711,0.214070583,0.06,54.33,33.23,17.192,17.603,-12.54974204,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
DWA,"DreamWorks Animation SKG, Inc. Class A",DWA.4Q15,3400,3430,4Q15,2015/4F,15.6,02/24/2016,3,12/31/2015,0.16,0.15,0.15,0.658,25.77,0.651,22.01,0.670,25.01,13.315463,-11.995202,-16.817833,-11.403161,-8.12304,3.6468625,9.0,18.0,20.8,14.00219772,13.24765035,15.19677316,23.3,21.9,1.93,1.92,0.8516306,706.916,684.623,874.04456,0.026,0.030,0.027,-0.003,24.719,-3.872,-20.465,-0.499890504,-0.568328703,0.056957072,-0.078607177,0.01,6.01,-6.10,10.789,12.082,23.64192634,2/23/2016,2/29/2016,2/17/2016,2/25/2015,1/27/2016,1/20/2016,11/25/2015
HDP,"Hortonworks, Inc.",HDP.4Q15,3300,3308,4Q15,2015/4F,11.2,02/11/2016,4,12/31/2015,-0.79,-0.86,-0.85,-3.004,21.9,-2.719,10.22,-3.011,16.12,-21.70155,-36.600502,-46.04013,-8.552128,-6.573039,-1.4515817,3.8,15.1,8.8,21.19127711,20.57192154,22.75935165,27.5,30.2,1.33,1.27,0.6172134,,52.135,122.42075,-0.137,-0.266,-0.187,0.079,-13.149,-30.027,-44.589,-0.751248473,-0.575773477,0.030106841,-0.068898032,0.06,168.70,9.91,-7.284,-7.126,,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
FB,"Facebook, Inc. Class A",FB.4Q15,3300,3320,4Q15,2015/4F,"2,503.5",01/28/2016,4,12/31/2015,0.69,0.67,0.63,2.861,104.66,2.929,94.16,2.630,104.88,34.179497,-10.221201,-10.340881,0.64446926,-10.811817,-9.538245,1.2,1.1,1.2,1.133642025,1.26182572,1.646021909,124.7,113.2,1.16,1.12,0.39357588,7872,12466,17491.35,0.027,0.031,0.025,-0.006,33.535,0.591,-0.803,0.0328158,0.011036948,-0.101585895,-0.311283757,0.03,32.41,-9.24,2.139,9.547,122.1970274,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
PSEC,Prospect Capital Corporation,PSEC.4Q15,4800,4845,4Q15,2016/2F,21.5,02/10/2016,3,12/31/2015,0.25,0.25,0.25,1.008,6.98,1.009,6.06,1.006,7.27,-27.948105,-16.643745,-14.164305,-9.134936,-8.131897,-3.9984763,8.6,6.4,12.3,9.501047609,9.00024505,6.706550531,8.8,9.3,1.82,1.70,0.6030227,712.291,791.084,778.1775,0.144,0.167,0.138,-0.028,-18.813,-8.512,-10.166,0.340989997,-0.302418605,0.055643214,0.41668173,0.12,45.31,5.40,-1.520,-1.129,9.249941386,2/9/2016,2/15/2016,2/3/2016,2/11/2015,1/13/2016,1/6/2016,11/11/2015
HLX,"Helix Energy Solutions Group, Inc.",HLX.4Q15,3100,3110,4Q15,2015/4F,10.5,02/23/2016,2,12/31/2015,-0.09,-0.10,-0.07,-0.047,5.26,-0.097,3.02,0.029,6.45,-77.798744,-53.17829,-5.0314484,-10.493869,-9.562481,0.8795619,3.1,4.7,1.1,5.37832749,5.942348884,3.838309705,7.9,9.1,1.58,1.58,0.44935852,876.561,1107.15,690.4247,-0.009,-0.032,0.004,0.037,-67.305,-43.616,-5.911,-0.332336008,1.766666171,-0.094915564,0.401222909,0.00,161.22,15.49,-8.858,23.710,-21.23483705,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
WDAY,"Workday, Inc. Class A",WDAY.4Q15,3300,3308,4Q15,2015/4F,99.4,03/01/2016,2,12/31/2015,-0.05,-0.04,-0.04,0.024,79.68,0.053,56.53,0.017,84.48,-29.879713,-33.084755,-15.183801,-10.204327,-8.923984,0.9801626,4.2,13.8,6.3,10.88400099,8.991859156,10.73965365,81.1,87.2,1.51,1.49,0.4932062,468.938,787.86,1158.065,0.000,0.001,0.000,-0.001,-19.675,-24.161,-16.164,-0.694428784,-0.332692212,0.210428322,0.013440596,0.03,43.39,7.55,11.698,12.233,146.9548213,2/29/2016,3/4/2016,2/23/2016,3/3/2015,2/2/2016,1/26/2016,12/1/2015
CTL,"CenturyLink, Inc.",CTL.4Q15,4900,4910,4Q15,2015/4F,119.0,02/11/2016,4,12/31/2015,0.64,0.65,0.64,2.381,25.16,2.356,26.54,2.408,28,-39.19573,-5.21428,9.578872,-8.552128,-6.573039,-1.4515817,5.6,8.1,9.6,6.707223339,6.633672507,6.167969469,30.0,31.1,1.79,1.75,0.6081801,18095,18031,17849.889,0.095,0.089,0.086,-0.003,-30.644,1.359,11.030,-0.307767881,-0.414112892,0.011087498,0.087428103,0.04,13.04,3.78,-0.557,0.006,-1.354578613,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
MSTR,MicroStrategy Incorporated Class A,MSTR.4Q15,3300,3320,4Q15,2015/4F,23.8,01/28/2016,4,12/31/2015,2.05,2.15,2.25,8.595,179.29,8.610,150.22,8.989,174.38,10.754871,-13.854801,-15.421427,0.64446926,-10.811817,-9.538245,6.9,6.8,3.4,9.864605619,6.4408197,6.185219784,219.8,226.0,1.17,1.20,0.4082483,575.888,579.83,526.21173,0.048,0.057,0.052,-0.006,10.110,-3.043,-5.883,0.023878284,1.02509231,0.531576116,0.594867436,-0.03,46.32,2.82,-4.520,-8.717,-8.626029714,1/27/2016,2/2/2016,1/21/2016,1/29/2015,12/31/2015,12/24/2015,10/29/2015
AVP,"Avon Products, Inc.",AVP.4Q15,2400,2435,4Q15,2015/4F,38.9,02/11/2016,4,12/31/2015,0.09,0.08,0.08,0.307,4.05,0.296,3.33,0.293,2.66,-69.15995,25.187958,11.000002,-8.552128,-6.573039,-1.4515817,4.3,5.7,9.9,13.00014013,11.76881386,15.80855815,4.6,4.7,1.75,2.00,0.57735026,9955,8851.4,7147.481,0.076,0.089,0.110,0.021,-60.608,31.761,12.452,-0.242883425,-0.562631356,0.1046262,-0.17765175,-0.25,39.18,1.05,11.277,13.408,-28.20209945,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
TEN,Tenneco Inc. Class A,TEN.4Q15,1200,1225,4Q15,2015/4F,28.6,02/09/2016,2,12/31/2015,1.15,1.14,1.14,5.248,45.91,5.299,36.45,5.179,54.1,-27.211958,-32.624763,-19.625134,-6.794369,-8.91698,-5.734104,3.4,3.7,3.6,5.044031484,4.04532922,4.654250939,57.4,61.4,1.50,1.50,0.6055301,7964,8420,8187.45,0.114,0.145,0.096,-0.050,-20.418,-23.708,-13.891,-0.07830998,-0.039095054,0.246877871,0.083747213,0.00,57.43,6.97,1.328,1.289,2.805750879,2/8/2016,2/12/2016,2/2/2016,2/10/2015,1/12/2016,1/5/2016,11/10/2015
WES.3,"Western Gas Partners, LP",WES.3.4Q15,3100,3130,4Q15,2015/4F,19.8,02/25/2016,4,12/31/2015,0.31,0.33,0.33,1.794,47.53,1.849,32.89,1.811,49.05,-52.711845,-32.945972,7.2733164,-10.830534,-8.53076,2.704668,3.2,4.7,9.8,4.405540817,4.357495429,4.13913934,55.4,70.6,1.35,1.12,0.45977935,1053.49,1273.76,1587.9229,0.038,0.056,0.037,-0.019,-41.881,-24.415,4.569,-0.31097025,-0.66723941,0.011025918,0.064361563,0.24,68.36,27.43,-4.048,-4.902,50.72975538,2/24/2016,3/1/2016,2/18/2016,2/26/2015,1/28/2016,1/21/2016,11/26/2015
SEM,Select Medical Holdings Corporation,SEM.4Q15,3350,3360,4Q15,2015/4F,11.7,02/26/2016,5,12/31/2015,0.18,0.16,0.17,0.970,11.91,0.916,8.29,0.974,12.08,-29.71977,-31.374174,-13.102728,-8.27384,-8.601767,0.6387472,8.1,11.8,7.8,10.48580897,10.41648116,8.02782813,13.3,14.2,1.79,1.79,0.8091736,2975.64,3065.01,3720.584,0.081,0.111,0.081,-0.030,-21.446,-22.772,-13.741,-0.31039603,0.033811935,0.006655588,0.306182544,0.00,60.43,6.77,11.567,7.981,25.03474883,2/25/2016,3/2/2016,2/19/2016,2/27/2015,1/29/2016,1/22/2016,11/27/2015
FTR,Frontier Communications Corporation Class B,FTR.4Q15,4900,4910,4Q15,2015/4F,70.4,02/23/2016,2,12/31/2015,-0.57,-0.77,-0.55,-4.146,70.05,-3.449,63.75,-3.953,73.5,-44.88778,-13.2653055,1.6746402,-10.493869,-9.562481,0.8795619,9.9,11.8,13.7,15.40513126,14.98980504,13.54723156,94.3,94.3,1.38,1.33,0.46547467,4761.57,4772.49,5584.067,-0.059,-0.054,-0.054,0.000,-34.394,-3.703,0.795,-0.162421253,-0.280506619,0.027707246,0.137142388,0.04,47.96,-0.08,-26.256,3.574,17.27365134,2/22/2016,2/26/2016,2/16/2016,2/24/2015,1/26/2016,1/19/2016,11/24/2015
TRIP,"TripAdvisor, Inc.",TRIP.4Q15,3400,3450,4Q15,2015/4F,163.4,02/11/2016,4,12/31/2015,0.34,0.33,0.33,2.271,85.25,2.247,63.81,2.225,79.15,-12.718451,-19.38092,-17.86588,-8.552128,-6.573039,-1.4515817,6.5,15.3,8.0,12.65017355,14.32981132,13.35153436,79.2,78.2,1.93,1.87,0.53175515,944.661,1246,1481.5353,0.027,0.035,0.028,-0.007,-4.166,-12.808,-16.414,-0.574646998,-0.184497159,-0.117212832,-0.052530353,0.06,24.07,-1.23,1.452,1.688,56.83248276,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
DDD,3D Systems Corporation,DDD.4Q15,1300,1315,4Q15,2015/4F,32.1,03/14/2016,1,12/31/2015,0.02,0.02,0.03,0.274,8.69,0.300,12.76,0.280,8.99,-68.01635,41.935493,48.717953,-11.032599,-0.72720647,8.403503,9.4,10.5,13.5,26.81162688,31.82539199,31.96173912,10.5,11.9,1.97,2.02,0.53938454,513.4,653.652,658.88116,0.032,0.024,0.031,0.008,-56.984,42.663,40.314,-0.109660696,-0.304121033,-0.157539776,-0.161133667,-0.05,-17.39,12.48,7.143,-15.917,28.33680561,3/11/2016,3/17/2016,3/7/2016,3/16/2015,2/15/2016,2/8/2016,12/14/2015
EBIX,"Ebix, Inc.",EBIX.4Q15,4800,4880,4Q15,2015/4F,10.8,02/29/2016,1,12/31/2015,,,0.56,2.310,32.79,2.310,32.69,2.303,37.51,29.204548,-12.849909,-0.27455688,-8.893752,-6.8646073,3.747046,22.6,31.1,26.3,35.72396585,37.69166318,39.1673663,47.0,47.0,1.00,1.00,,204.71,214.321,,0.070,0.071,0.061,-0.009,38.098,-5.985,-4.022,-0.27432346,-0.140682743,-0.052205108,-0.087915037,0.00,43.77,0.00,0.000,0.000,,2/26/2016,3/3/2016,2/22/2016,3/2/2015,2/1/2016,1/25/2016,11/30/2015
SKX,"Skechers U.S.A., Inc. Class A",SKX.4Q15,2400,2440,4Q15,2015/4F,147.2,02/11/2016,4,12/31/2015,0.21,0.20,0.22,2.062,30.21,2.127,29.08,2.002,26.6,19.682526,9.323311,4.0801644,-8.552128,-6.573039,-1.4515817,4.2,5.8,0.9,9.195845525,10.04911876,5.672861598,41.3,44.2,1.27,1.10,0.46709937,1846.36,2377.56,3120.2766,0.068,0.073,0.075,0.002,28.235,15.896,5.532,-0.274511275,3.70313343,-0.084910255,0.621024128,0.17,41.88,7.05,1.971,-6.429,68.99611127,2/10/2016,2/16/2016,2/4/2016,2/12/2015,1/14/2016,1/7/2016,11/12/2015
HES,Hess Corporation,HES.4Q15,2100,2105,4Q15,2015/4F,187.6,01/27/2016,3,12/31/2015,-1.39,-1.22,-1.15,-3.908,48.48,-4.835,35.21,-3.398,57.07,-27.037262,-38.30384,-31.324364,2.5777936,-11.327952,-10.081095,3.4,3.5,2.3,5.093317009,3.28213447,3.284693186,59.7,69.5,1.52,1.48,0.48992702,16488,14436,6353.326,-0.081,-0.137,-0.060,0.078,-29.615,-26.976,-21.243,-0.035232246,0.490186079,0.551830693,0.550621845,0.04,69.67,16.34,14.267,21.043,-61.46696992,1/26/2016,2/1/2016,1/20/2016,1/28/2015,12/30/2015,12/23/2015,10/28/2015
